grid_id,latitude,longitude,building_count,yellow_building_count,building_density,yellow_building_density,total_building_density,main_road_density,local_road_density,total_road_density,waterbody,water_percent,empty
5635,28.4390576,77.1657117,13,0,5.13,0.0,5.13,0.0,1.15,1.15,0,0.0,93.72
23356,28.5738043,76.9016373,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
63288,28.8738402,77.2823957,0,0,0.0,0.0,0.0,0.0,0.33,0.33,0,0.0,99.67
12540,28.4911597,77.171853,24,0,6.08,0.0,6.08,0.0,4.47,4.47,0,0.0,89.45
44071,28.7301104,76.9200611,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
46511,28.7480767,77.0428864,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
3911,28.4264813,77.0469806,27,10,15.45,7.83,23.28,0.0,10.35,10.35,0,0.0,66.37
45006,28.7372969,76.8852606,1,1,0.03,0.0,0.03,0.0,0.0,0.0,0,0.0,99.97
39280,28.694178,76.8566013,12,4,3.62,0.55,4.17,2.85,6.49,9.34,1,7.42,79.07
43402,28.7247206,77.0121801,8,6,1.35,0.0,1.35,0.68,7.73,8.41,0,0.0,90.24
23317,28.5720077,77.3090079,4,12,0.67,0.0,0.67,22.88,3.99,26.87,0,0.0,72.46
59526,28.8468909,76.8893548,6,0,0.97,0.0,0.97,0.0,2.26,2.26,0,0.0,96.77
49470,28.7696361,77.2537365,38,2,10.96,0.64,11.6,0.53,9.2,9.73,0,0.0,78.67
31222,28.6330928,76.9262023,1,1,0.02,0.0,0.02,0.0,0.0,0.0,0,0.0,99.98
29770,28.6223131,76.8770722,1,0,0.07,0.0,0.07,0.0,0.0,0.0,0,0.0,99.93
12154,28.4893631,76.8688839,1,3,0.31,0.79,1.1,0.0,2.3,2.3,0,0.0,96.6
38239,28.6851949,77.1616175,23,2,25.35,0.37,25.72,0.0,10.33,10.33,0,0.0,63.95
21253,28.5576347,76.9814737,0,0,0.0,0.0,0.0,0.0,2.61,2.61,0,0.0,97.39
30267,28.6259063,76.9200611,46,2,13.35,0.0,13.35,1.23,8.43,9.66,0,0.0,76.99
61979,28.8648571,77.0387922,27,0,18.64,0.0,18.64,2.59,7.6,10.19,0,0.0,71.17
45743,28.7426868,76.9323436,19,7,2.93,0.0,2.93,0.0,7.91,7.91,0,0.0,89.16
57417,28.8307213,76.9569087,49,4,23.02,0.6,23.62,2.96,9.55,12.51,0,0.0,63.87
36377,28.6708219,77.2475952,6,1,8.64,0.0,8.64,0.0,7.98,7.98,0,0.0,83.38
27643,28.6061435,76.9077786,0,2,0.0,0.0,0.0,0.0,2.17,2.17,0,0.0,97.83
7296,28.451634,77.1554763,7,0,1.63,0.0,1.63,0.0,3.99,3.99,0,0.0,94.38
5868,28.4408542,77.1554763,8,0,3.08,0.0,3.08,0.0,6.37,6.37,0,0.0,90.55
20526,28.5522448,76.9548616,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
928,28.4031252,77.2742074,88,1,11.99,0.27,12.26,5.05,12.15,17.2,0,0.0,70.54
49399,28.7696361,77.1083932,9,1,4.8,0.0,4.8,0.0,2.05,2.05,0,0.0,93.15
53213,28.7983821,77.1206758,5,2,1.4,0.0,1.4,0.0,5.59,5.59,0,0.0,93.01
39060,28.6923814,76.8934489,0,2,0.0,0.0,0.0,0.24,2.98,3.22,0,0.0,96.78
23124,28.5720077,76.9139198,4,2,0.14,0.0,0.14,0.0,3.05,3.05,0,0.0,96.81
28761,28.61333,77.2475952,20,1,13.53,0.86,14.39,0.4,7.61,8.01,0,0.0,77.6
15743,28.5163124,76.9077786,0,0,0.0,0.0,0.0,0.0,2.7,2.7,0,0.0,97.3
36957,28.6762118,76.9732854,55,2,11.42,0.59,12.01,3.26,11.95,15.21,0,0.0,72.78
46929,28.7516699,76.9241553,0,2,0.0,0.0,0.0,0.0,2.7,2.7,0,0.0,97.3
22132,28.5630246,77.3192433,3,3,0.21,0.0,0.21,0.0,2.69,2.69,1,0.83,96.27
15292,28.5127191,76.9589558,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
43862,28.7283138,76.9794266,0,3,0.0,0.0,0.0,2.55,3.67,6.22,0,0.0,93.78
27301,28.6025503,77.1820884,14,1,7.18,2.01,9.19,10.93,12.28,23.21,0,0.0,67.6
25448,28.5881773,77.2864899,12,0,0.83,0.0,0.83,0.0,3.59,3.59,0,0.0,95.58
61022,28.8576706,77.0285568,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
1001,28.4049218,76.9364378,6,5,1.5,14.7,16.2,0.0,3.08,3.08,0,0.0,80.72
2835,28.4174982,77.2803487,2,3,0.73,0.0,0.73,0.23,4.81,5.04,1,3.09,91.14
50369,28.7768226,77.1452408,29,2,44.18,9.62,53.8,0.0,8.81,8.81,0,0.0,37.39
15437,28.5127191,77.2557836,0,1,0.0,0.0,0.0,0.0,0.35,0.35,0,0.0,99.65
28955,28.6151266,77.1575233,0,0,0.0,0.0,0.0,0.0,3.54,3.54,0,0.0,96.46
58219,28.8361112,77.1370525,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.319999999999999,94.68
51631,28.7858057,77.2926312,57,0,30.57,0.0,30.57,0.37,9.86,10.23,0,0.0,59.2
9985,28.4713968,77.3008195,89,7,26.89,3.22,30.11,0.0,8.39,8.39,0,0.0,61.5
53244,28.7983821,77.1841355,9,0,3.31,0.0,3.31,0.0,4.39,4.39,0,0.0,92.3
6393,28.4444475,77.2557836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
831,28.4031252,77.0756398,15,9,9.8,0.68,10.48,0.65,13.78,14.43,0,0.0,75.09
2589,28.4157015,77.2639719,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
52446,28.7929922,77.0121801,0,0,0.0,0.0,0.0,0.34,5.57,5.91,0,0.0,94.09
45795,28.7426868,77.0387922,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
18680,28.5378719,77.0735927,18,0,5.92,0.0,5.92,0.04,8.93,8.97,0,0.0,85.11
29414,28.6187199,77.1227228,19,0,25.77,0.0,25.77,0.0,0.08,0.08,0,0.0,74.15
21465,28.5594313,76.9282494,0,2,0.0,0.0,0.0,0.29,3.52,3.81,0,0.0,96.19
54457,28.8073652,77.2312185,2,0,0.09,0.0,0.09,0.0,3.16,3.16,0,0.0,96.75
60214,28.8504841,77.3233375,1,0,0.08,0.0,0.08,0.0,1.85,1.85,0,0.0,98.07
59644,28.8468909,77.1309112,2,3,0.09,0.0,0.09,0.27,1.9,2.17,1,3.61,94.13
60157,28.8504841,77.2066535,4,0,8.28,0.0,8.28,0.3,5.86,6.16,0,0.0,85.56
20646,28.5522448,77.2005122,33,4,23.98,2.45,26.43,0.0,12.29,12.29,0,0.0,61.28
44025,28.7283138,77.3131021,35,0,3.55,0.0,3.55,0.0,19.47,19.47,0,0.0,76.98
46270,28.74628,77.0367451,4,3,0.69,0.0,0.69,2.62,4.14,6.76,0,0.0,92.55
39830,28.6977712,77.0080859,0,3,0.0,0.0,0.0,0.36,4.29,4.65,1,0.98,94.37
52280,28.7911956,77.1595704,49,4,16.59,1.51,18.1,0.15,13.62,13.77,1,0.83,67.3
26263,28.5953638,77.0060388,52,0,15.31,0.0,15.31,0.12,4.47,4.59,0,0.0,80.1
4325,28.4300745,76.9200611,14,0,16.26,0.0,16.26,0.51,7.33,7.84,0,0.0,75.9
57360,28.8307213,76.8402246,11,5,2.58,0.0,2.58,2.58,8.12,10.7,0,0.0,86.72
42202,28.7157375,76.9917092,2,2,0.04,0.0,0.04,0.0,2.61,2.61,0,0.0,97.35
52403,28.7929922,76.9241553,0,1,0.0,0.0,0.0,0.0,2.19,2.19,0,0.0,97.81
20436,28.5504482,77.2578307,22,8,5.86,4.95,10.81,0.26,6.68,6.94,0,0.0,82.25
23186,28.5720077,77.0408393,6,14,6.74,5.63,12.37,8.79,11.0,19.79,0,0.0,67.84
10778,28.4785833,76.9753325,27,6,13.75,0.53,14.28,0.22,11.74,11.96,0,0.0,73.75999999999999
19110,28.5414651,76.9794266,11,4,2.1,0.0,2.1,0.0,5.59,5.59,0,0.0,92.31
14744,28.5073293,77.2987725,26,6,23.8,6.97,30.77,4.99,7.09,12.08,0,0.0,57.15
1138,28.4049218,77.2168889,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
20110,28.5486516,77.0776869,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0
24987,28.584584,77.3171962,19,14,26.01,22.69,48.7,0.67,11.31,11.98,0,0.0,39.31999999999999
17790,28.5306854,77.2005122,37,9,22.96,7.78,30.74,11.67,12.22,23.89,0,0.0,45.37
24425,28.5809908,77.1411466,88,17,27.36,6.9,34.26,0.0,11.09,11.09,1,12.09,42.56
47285,28.7534665,77.1657117,43,0,35.08,0.0,35.08,0.65,17.1,17.75,1,0.95,46.22
9362,28.4678036,76.9998975,45,7,30.69,2.86,33.550000000000004,2.41,19.09,21.5,0,0.0,44.95
16588,28.5217023,77.1759471,179,14,34.05,2.84,36.89,0.03,7.1,7.13,0,0.0,55.98
14955,28.5091259,77.2435011,76,21,24.18,6.81,30.99,1.16,14.62,15.78,0,0.0,53.23
13979,28.5019394,77.1943709,75,5,38.19,1.83,40.02,0.0,11.36,11.36,0,0.0,48.620000000000005
52718,28.7947889,77.0817811,63,7,16.52,0.0,16.52,10.42,19.29,29.71,0,0.0,53.77
36493,28.6726185,76.9978504,72,5,44.7,1.14,45.84,1.38,13.35,14.73,0,0.0,39.42999999999999
37403,28.679805,76.9118727,86,0,34.54,0.0,34.54,0.0,17.34,17.34,0,0.0,48.120000000000005
40349,28.7013645,77.0961107,38,22,33.97,12.0,45.97,1.89,11.32,13.21,0,0.0,40.82
57968,28.8343145,77.1104403,95,12,16.66,0.72,17.38,0.94,19.1,20.04,0,0.0,62.58
18431,28.5360752,77.0510747,68,8,28.18,3.57,31.75,0.0,16.04,16.04,0,0.0,52.21
41591,28.7103476,77.2025593,31,11,28.97,6.51,35.48,0.44,19.47,19.91,0,0.0,44.61000000000001
7250,28.451634,77.0613102,39,4,27.0,1.51,28.51,8.27,19.48,27.75,0,0.0,43.74
42835,28.7193307,77.3131021,118,7,21.18,1.15,22.33,0.15,13.63,13.78,0,0.0,63.89
5938,28.4408542,77.2987725,62,3,44.18,1.32,45.5,0.53,13.54,14.07,0,0.0,40.43
13835,28.5019394,76.8995902,122,2,33.16,0.0,33.16,0.52,16.87,17.39,0,0.0,49.45
20665,28.5522448,77.2394069,45,6,40.06,2.33,42.39,0.73,10.76,11.49,0,0.0,46.12
20441,28.5504482,77.2680661,19,10,21.77,12.81,34.58,0.54,14.32,14.86,0,0.0,50.56
5110,28.4354644,77.0654044,43,5,20.0,2.75,22.75,7.84,20.96,28.8,0,0.0,48.45
25579,28.5899739,77.0674515,19,8,18.3,3.94,22.24,6.05,22.61,28.66,0,0.0,49.1
18943,28.5396685,77.1247699,103,12,19.97,2.98,22.95,0.0,12.64,12.64,0,0.0,64.41
21264,28.5576347,77.0039917,41,15,19.67,6.51,26.18,8.8,14.37,23.17,0,0.0,50.65
2017,28.4121083,77.0674515,17,6,10.56,13.14,23.700000000000003,10.16,15.73,25.89,0,0.0,50.41
35784,28.6672287,77.0080859,0,14,0.0,0.0,0.0,18.17,17.88,36.05,0,0.0,63.95
20668,28.5522448,77.2455482,29,6,28.93,6.96,35.89,7.31,14.92,22.23,0,0.0,41.88
57252,28.8289247,77.1063461,31,6,48.39,2.93,51.32,3.87,8.1,11.97,0,0.0,36.71
986,28.4049218,76.9057315,115,1,37.21,0.0,37.21,0.3,13.76,14.06,0,0.0,48.73
23725,28.5756009,77.1698059,35,2,18.35,1.59,19.94,13.3,16.64,29.94,0,0.0,50.11999999999999
39619,28.6959746,77.0633573,46,9,65.65,2.99,68.64,0.0,8.69,8.69,0,0.0,22.67
5991,28.4426509,76.9200611,60,4,18.44,0.76,19.200000000000003,0.0,19.09,19.09,0,0.0,61.71
19957,28.546855,77.2516894,13,13,3.76,18.1,21.86,17.66,10.92,28.58,0,0.0,49.56
57892,28.8343145,76.9548616,95,4,38.52,1.67,40.190000000000005,0.0,15.33,15.33,0,0.0,44.48
34267,28.6546523,77.3131021,39,3,46.39,3.14,49.53,0.2,17.26,17.46,0,0.0,33.010000000000005
8449,28.4606171,77.079734,11,6,2.52,35.44,37.96,4.07,17.11,21.18,0,0.0,40.86
3314,28.4210914,77.2864899,84,14,28.3,5.58,33.88,1.61,12.48,14.09,0,0.0,52.03
25434,28.5881773,77.2578307,54,13,7.69,3.38,11.07,4.86,15.97,20.83,0,0.0,68.1
27697,28.6061435,77.0183213,75,15,25.84,7.09,32.93,0.25,13.89,14.14,0,0.0,52.92999999999999
36256,28.6708219,76.9998975,41,2,43.73,3.38,47.11,0.1,13.7,13.8,0,0.0,39.09
42791,28.7193307,77.2230302,30,18,8.36,2.93,11.29,9.05,14.39,23.44,1,11.92,53.35
49914,28.7732294,77.1882297,122,2,19.6,0.0,19.6,0.0,16.2,16.2,0,0.0,64.2
53938,28.803772,77.1431937,14,5,3.33,4.3,7.63,19.77,14.35,34.12,1,0.15,58.10000000000001
10801,28.4785833,77.0224155,31,7,18.02,10.24,28.26,3.08,15.93,19.01,0,0.0,52.73
21758,28.5612279,77.0408393,51,11,15.79,3.02,18.81,0.79,18.59,19.38,0,0.0,61.81
45909,28.7426868,77.2721603,62,15,26.2,9.48,35.68,0.0,13.91,13.91,0,0.0,50.41
15561,28.5145158,77.0224155,45,8,21.49,2.77,24.26,0.51,15.63,16.14,0,0.0,59.6
12706,28.4929563,77.0244626,72,12,38.16,3.84,42.0,0.0,12.79,12.79,0,0.0,45.21000000000001
9646,28.4696002,77.0940636,18,7,6.04,10.61,16.65,26.53,7.84,34.37,0,0.0,48.98
27092,28.6007536,77.241454,24,3,20.71,3.94,24.65,11.93,19.14,31.07,0,0.0,44.28
28397,28.6115334,76.9896621,28,10,43.07,8.53,51.6,4.89,8.28,13.17,0,0.0,35.230000000000004
11073,28.4803799,77.0920165,7,14,3.03,19.34,22.37,17.24,14.94,32.18,0,0.0,45.45
14615,28.5073293,77.034698,74,4,35.23,1.54,36.77,0.77,14.32,15.09,0,0.0,48.14000000000001
16165,28.518109,77.2844428,81,7,17.71,9.07,26.78,4.03,11.66,15.69,0,0.0,57.53
4174,28.4282779,77.0981578,25,14,9.7,5.94,15.64,0.87,18.74,19.61,0,0.0,64.75
30109,28.6241097,77.0838282,38,18,48.21,10.35,58.56,0.0,7.29,7.29,0,0.0,34.150000000000006
63708,28.8774335,77.1677588,91,1,39.04,0.0,39.04,0.1,13.83,13.93,0,0.0,47.03
12231,28.4893631,77.0265097,118,6,27.93,1.05,28.98,0.0,15.14,15.14,0,0.0,55.88
43638,28.7265172,77.0080859,28,3,31.68,10.07,41.75,0.56,15.36,15.92,0,0.0,42.33
27800,28.6061435,77.2291714,38,1,29.78,1.71,31.49,0.35,16.61,16.96,0,0.0,51.55
29171,28.6169232,77.1124874,33,13,28.44,12.18,40.620000000000005,2.32,12.05,14.37,0,0.0,45.01
21501,28.5594313,77.0019446,58,6,35.82,3.18,39.0,2.09,14.02,16.11,0,0.0,44.89
40528,28.7031611,76.9753325,92,6,7.64,0.63,8.27,0.0,18.57,18.57,1,0.16,73.0
62867,28.8720436,76.9077786,106,4,28.03,1.82,29.85,2.84,14.92,17.76,1,0.06,52.32999999999999
24712,28.5827874,77.241454,35,5,26.7,3.35,30.05,3.46,16.5,19.96,0,0.0,49.99
10705,28.4767867,77.3131021,39,6,35.15,2.55,37.7,0.48,15.95,16.43,0,0.0,45.870000000000005
44867,28.7355003,77.0879223,43,4,14.76,1.43,16.19,9.01,21.03,30.04,0,0.0,53.77
15353,28.5127191,77.0838282,26,7,11.92,23.75,35.67,0.73,16.93,17.66,0,0.0,46.67
32976,28.6456692,77.1063461,64,17,19.47,2.2,21.67,7.6,10.36,17.96,0,0.0,60.37
42513,28.7175341,77.1411466,57,6,32.22,1.82,34.04,1.35,16.01,17.36,0,0.0,48.6
15118,28.5109225,77.0899694,51,5,31.93,3.52,35.45,2.83,16.22,19.05,0,0.0,45.49999999999999
5339,28.437261,77.0469806,24,22,7.86,10.53,18.39,6.0,16.05,22.05,0,0.0,59.56
38942,28.6905848,77.1390996,20,2,29.98,0.3,30.28,4.86,15.04,19.9,0,0.0,49.82000000000001
27805,28.6061435,77.2394069,21,1,9.59,2.17,11.76,17.21,16.99,34.2,0,0.0,54.03999999999999
9884,28.4713968,77.0940636,20,12,9.18,13.6,22.78,15.46,14.14,29.6,0,0.0,47.62
16040,28.518109,77.0285568,15,1,6.25,0.59,6.84,1.97,25.71,27.68,0,0.0,65.47999999999999
2971,28.4192948,77.0715456,87,13,35.85,3.59,39.44,0.16,11.61,11.77,0,0.0,48.78999999999999
23966,28.5773975,77.1759471,25,3,12.69,1.77,14.46,18.61,16.41,35.02,0,0.0,50.52
11068,28.4803799,77.0817811,11,5,6.18,12.7,18.88,11.11,17.65,28.76,0,0.0,52.36
32970,28.6456692,77.0940636,32,20,27.41,12.05,39.46,1.61,14.6,16.21,0,0.0,44.33
40847,28.7049577,77.1411466,26,16,8.23,8.32,16.55,8.39,14.74,23.13,0,0.0,60.32
7696,28.4552272,76.9998975,67,4,42.08,2.52,44.6,0.0,13.37,13.37,0,0.0,42.03
41103,28.7067544,77.1779942,35,9,13.8,17.65,31.45,5.75,15.28,21.03,0,0.0,47.52
36626,28.6726185,77.2701132,40,21,15.93,8.46,24.39,10.11,13.88,23.99,1,12.62,39.0
30373,28.6259063,77.1370525,31,8,32.21,5.08,37.29,0.37,17.25,17.62,0,0.0,45.09
10115,28.4731934,77.079734,64,14,24.28,9.59,33.870000000000005,0.65,15.74,16.39,0,0.0,49.74
29734,28.6205165,77.2905841,31,6,25.9,22.01,47.91,8.33,12.72,21.05,0,0.0,31.039999999999992
16344,28.5199056,77.1636646,40,24,17.25,12.45,29.7,8.97,10.59,19.56,0,0.0,50.74
19264,28.5414651,77.2946783,35,18,30.44,12.09,42.53,0.0,9.87,9.87,0,0.0,47.6
2718,28.4174982,77.0408393,11,5,4.26,10.38,14.64,20.67,15.83,36.5,0,0.0,48.86
48530,28.7624496,77.2783016,66,3,25.45,0.73,26.18,0.03,15.66,15.69,0,0.0,58.13
7132,28.4498374,77.3069608,27,7,27.91,9.14,37.05,11.43,11.18,22.61,0,0.0,40.34
12504,28.4911597,77.0981578,109,13,29.26,8.52,37.78,0.0,10.38,10.38,0,0.0,51.84
45610,28.7408902,77.1472879,54,9,33.27,7.44,40.71,1.33,11.06,12.39,0,0.0,46.9
31641,28.6348895,77.2967254,24,14,39.04,13.07,52.11,0.13,9.47,9.6,0,0.0,38.29
32487,28.642076,77.079734,16,8,20.29,9.0,29.29,8.88,11.43,20.31,0,0.0,50.400000000000006
21519,28.5594313,77.0387922,0,35,0.0,0.0,0.0,15.69,11.56,27.25,0,0.0,72.75
24274,28.5791942,77.3192433,17,10,33.62,23.45,57.06999999999999,3.05,9.48,12.53,0,0.0,30.40000000000001
24237,28.5791942,77.2435011,26,13,14.66,10.03,24.69,0.74,14.74,15.48,0,0.0,59.83
20917,28.5540415,77.2680661,14,3,13.72,5.18,18.9,8.32,19.38,27.7,0,0.0,53.4
1800,28.4103117,77.1104403,29,11,22.09,2.65,24.74,0.39,17.33,17.72,0,0.0,57.54
32243,28.6402793,77.0674515,37,5,24.58,5.32,29.9,2.64,16.75,19.39,0,0.0,50.71
9838,28.4713968,76.9998975,56,5,35.09,1.84,36.93000000000001,0.0,14.06,14.06,0,0.0,49.00999999999999
14639,28.5073293,77.0838282,31,8,27.66,6.3,33.96,6.42,13.59,20.01,0,0.0,46.03
5334,28.437261,77.0367451,51,29,26.4,16.42,42.82,0.0,8.14,8.14,0,0.0,49.04
44153,28.7301104,77.0879223,45,19,21.27,11.97,33.24,1.93,15.09,17.02,0,0.0,49.74
4857,28.4336678,77.034698,59,17,20.62,5.6,26.22,3.76,15.31,19.07,0,0.0,54.71
28175,28.6097367,77.0224155,50,11,16.06,3.1,19.16,8.9,13.71,22.61,0,0.0,58.23
16542,28.5217023,77.0817811,35,22,16.53,12.98,29.51,8.74,11.7,20.44,0,0.0,50.05
34211,28.6546523,77.1984651,29,9,21.91,10.42,32.33,5.15,12.56,17.71,0,0.0,49.96
37841,28.6816016,77.3212904,25,24,7.69,20.41,28.1,0.54,13.08,13.62,1,0.35,57.93
24512,28.5809908,77.3192433,26,18,19.92,20.58,40.5,1.13,11.56,12.69,0,0.0,46.81
30932,28.6294996,77.3069608,31,4,23.36,8.67,32.03,0.59,20.17,20.76,0,0.0,47.21
45375,28.7390936,77.1534292,18,22,7.37,4.66,12.03,14.04,12.15,26.19,1,3.28,58.5
18197,28.5342786,77.0592631,61,13,23.69,2.4,26.09,4.37,11.27,15.64,0,0.0,58.27
57255,28.8289247,77.1124874,76,21,16.56,1.14,17.7,0.38,17.34,17.72,0,0.0,64.58
33654,28.6510591,77.0326509,86,4,26.23,1.61,27.84,1.97,15.35,17.32,0,0.0,54.84
2218,28.4139049,76.9917092,106,8,33.96,1.87,35.83,0.05,10.5,10.55,0,0.0,53.62
20802,28.5540415,77.0326509,55,6,33.61,0.88,34.49,0.43,12.31,12.74,0,0.0,52.77
48044,28.7588564,77.2578307,99,1,11.31,0.0,11.31,0.08,21.83,21.91,0,0.0,66.78
56292,28.8217382,77.0899694,14,18,3.3,0.0,3.3,1.48,21.87,23.35,0,0.0,73.35
34984,28.6600422,77.3192433,24,2,19.72,0.94,20.66,26.49,13.44,39.93,1,5.23,34.18000000000001
37518,28.679805,77.1472879,28,12,43.29,14.35,57.64,0.05,11.17,11.22,0,0.0,31.14
61764,28.8630605,77.0858752,75,8,23.09,3.37,26.46,2.98,16.59,19.57,0,0.0,53.970000000000006
41299,28.708551,77.0920165,72,8,22.99,1.55,24.54,0.6,19.84,20.44,1,22.11,32.91
23770,28.5756009,77.2619249,33,13,16.35,9.82,26.17,15.24,7.92,23.16,0,0.0,50.67
41506,28.7103476,77.0285568,65,7,19.65,1.15,20.8,2.72,16.18,18.9,0,0.0,60.3
17611,28.5288887,77.3212904,81,4,15.83,1.51,17.34,0.75,17.35,18.1,0,0.0,64.56
4869,28.4336678,77.0592631,42,22,17.51,7.81,25.32,0.04,17.42,17.46,0,0.0,57.22
7462,28.4534306,77.0080859,105,8,26.05,3.78,29.83,3.64,12.89,16.53,0,0.0,53.64
22606,28.5666178,77.3151492,9,9,12.27,13.01,25.28,7.87,13.24,21.11,0,0.0,53.61000000000001
27199,28.6025503,76.9732854,71,7,30.46,1.29,31.75,0.0,12.78,12.78,0,0.0,55.47
38593,28.6887881,76.9118727,54,0,31.86,0.0,31.86,0.4,17.06,17.46,0,0.0,50.68
952,28.4031252,77.3233375,22,1,56.79,0.51,57.3,1.92,14.87,16.79,0,0.0,25.91
44905,28.7355003,77.1657117,60,11,59.34,6.08,65.42,0.08,7.68,7.76,0,0.0,26.82
39175,28.6923814,77.1288641,24,7,32.71,3.83,36.54,0.15,16.28,16.43,0,0.0,47.03
63346,28.8756369,76.9139198,48,19,21.04,10.43,31.47,2.63,14.33,16.96,0,0.0,51.57
41320,28.708551,77.1350054,9,8,4.54,3.7,8.24,17.78,14.86,32.64,0,0.0,59.12
25872,28.5917705,77.1800413,26,0,21.52,0.0,21.52,6.12,17.63,23.75,0,0.0,54.73
35552,28.665432,77.0203684,86,1,41.14,0.0,41.14,0.0,10.33,10.33,0,0.0,48.53
53609,28.8019753,76.9569087,92,1,38.62,0.0,38.62,0.0,15.2,15.2,0,0.0,46.18000000000001
5519,28.4390576,76.9282494,100,5,27.81,0.55,28.36,0.32,18.55,18.87,0,0.0,52.77
13982,28.5019394,77.2005122,41,8,38.88,2.52,41.400000000000006,0.39,13.13,13.52,0,0.0,45.07999999999999
7220,28.451634,76.9998975,94,4,33.58,1.18,34.76,0.21,13.74,13.95,0,0.0,51.29
40297,28.7013645,76.9896621,62,1,38.48,0.58,39.06,0.26,16.9,17.16,0,0.0,43.78
17934,28.532482,77.0080859,7,14,2.06,7.16,9.22,6.16,18.63,24.79,0,0.0,65.99000000000001
8324,28.4588205,77.311055,36,11,40.64,11.09,51.73,1.63,9.44,11.07,0,0.0,37.2
35106,28.6618388,77.0817811,24,13,15.84,9.16,25.0,7.06,15.84,22.9,0,0.0,52.10000000000001
39212,28.6923814,77.2046064,32,14,18.57,8.0,26.57,4.74,18.91,23.65,1,7.56,42.22
14269,28.503736,77.3008195,49,19,20.77,17.8,38.57,20.83,4.52,25.35,0,0.0,36.08
39444,28.694178,77.1923239,63,6,34.46,5.08,39.54,0.0,13.51,13.51,0,0.0,46.95
24092,28.5791942,76.9466732,71,2,33.7,0.0,33.7,0.04,12.97,13.01,0,0.0,53.29
17955,28.532482,77.0510747,61,16,38.39,8.97,47.36,6.62,8.53,15.15,0,0.0,37.49
3462,28.422888,77.102252,38,2,20.93,4.71,25.64,1.17,21.08,22.25,0,0.0,52.11
47302,28.7534665,77.2005122,54,10,37.87,7.68,45.55,0.12,13.25,13.37,0,0.0,41.080000000000005
7015,28.4498374,77.0674515,42,16,21.2,9.13,30.33,0.15,16.32,16.47,0,0.0,53.2
44401,28.7319071,77.1083932,51,11,35.56,4.72,40.28,0.91,15.5,16.41,0,0.0,43.31
38792,28.6887881,77.3192433,43,8,20.81,2.14,22.95,10.87,11.06,21.93,0,0.0,55.120000000000005
3682,28.4246846,77.0654044,47,8,22.37,5.12,27.49,0.33,14.29,14.62,0,0.0,57.89
48752,28.7642463,77.2455482,90,4,19.71,0.86,20.57,0.43,19.22,19.65,0,0.0,59.78
51140,28.7822125,77.2619249,29,0,45.41,0.0,45.41,0.89,14.34,15.23,0,0.0,39.36
13980,28.5019394,77.196418,59,10,29.64,3.23,32.87,0.21,11.83,12.04,0,0.0,55.09
45691,28.7408902,77.3131021,65,9,42.63,4.7,47.330000000000005,5.51,8.4,13.91,0,0.0,38.75999999999999
44395,28.7319071,77.0961107,63,16,13.06,4.26,17.32,6.13,16.67,22.8,0,0.0,59.88
16104,28.518109,77.1595704,16,6,7.28,2.2,9.48,13.79,17.52,31.31,0,0.0,59.21
50194,28.775026,77.2742074,108,5,30.38,0.51,30.89,0.04,14.69,14.73,0,0.0,54.38
29348,28.6187199,76.987615,58,8,41.82,3.65,45.47,0.04,9.05,9.09,0,0.0,45.440000000000005
2454,28.4157015,76.987615,97,4,32.29,1.26,33.55,0.0,13.85,13.85,0,0.0,52.6
37025,28.6762118,77.1124874,27,8,30.44,7.65,38.09,3.23,14.37,17.6,1,0.7000000000000001,43.60999999999999
1180,28.4049218,77.3028666,73,12,34.61,3.16,37.77,0.47,16.09,16.56,0,0.0,45.67
309,28.3995319,76.9814737,64,1,20.25,0.64,20.89,2.96,17.84,20.8,0,0.0,58.31
24752,28.5827874,77.3233375,32,13,19.31,22.16,41.47,1.28,16.36,17.64,1,0.49,40.4
47540,28.7552632,77.2005122,66,10,48.45,3.19,51.64,0.09,11.77,11.86,0,0.0,36.5
35548,28.665432,77.0121801,76,6,28.21,0.65,28.86,0.84,19.16,20.0,0,0.0,51.13999999999999
50903,28.7804159,77.2639719,34,3,52.51,7.66,60.17,0.05,8.21,8.26,0,0.0,31.570000000000007
34901,28.6600422,77.149335,29,16,39.72,18.36,58.08,3.62,7.47,11.09,0,0.0,30.83
5798,28.4408542,77.0121801,46,11,37.64,6.42,44.06,0.58,13.46,14.04,0,0.0,41.9
4995,28.4336678,77.3171962,79,6,40.87,4.85,45.72,0.0,10.86,10.86,0,0.0,43.42
