grid_id,latitude,longitude,building_count,yellow_building_count,building_density,yellow_building_density,total_building_density,main_road_density,local_road_density,total_road_density,waterbody,water_percent,empty,building_density_norm,yellow_building_density_norm,total_building_density_norm,local_road_density_norm,total_road_density_norm,empty_norm,water_percent_norm,grid_score_raw,grid_score,grid_segment,grid_score_pca,grid_score_entropy,kmeans_cluster,grid_segment_kmeans
41645,28.7103476,77.3131021,59,5,38.13,4.89,43.02,2.22,9.16,11.38,0,0.0,45.6,0.7538329231042971,0.28127696289905096,0.7137879542060729,0.4525468109283139,0.4083023877437526,0.2763214782198041,0.0,0.4048851082708511,59.93,neutral,55.61,16.68,1,good
10137,28.4731934,77.1247699,99,12,36.96,4.89,41.85,0.0,13.02,13.02,0,0.0,45.13,0.7307019364787521,0.28127696289905096,0.6943753111000499,0.643248851341337,0.467143856627738,0.27006910863824724,0.0,0.42933371376817103,62.37,neutral,59.24,17.41,1,good
3455,28.422888,77.0879223,51,10,25.75,4.49,30.24,0.23,14.98,15.21,0,0.0,54.55,0.5090794065023774,0.25826862237561127,0.5017421602787457,0.7400820117583125,0.5457187449545234,0.3953825585494502,0.0,0.3536846375226803,54.82,neutral,52.55,14.67,1,good
37654,28.6816016,76.9384849,28,0,16.73,0.0,16.73,2.55,21.83,24.38,0,0.0,58.89,0.33075333867125334,0.0,0.27758420441347276,1.0,0.8747286654826615,0.45311720532382616,0.0,0.25887146785091103,45.35,neutral,52.89,12.64,1,good
25902,28.5917705,77.241454,68,31,22.7,10.38,33.08,0.65,9.07,9.72,1,0.8200000000000001,56.38,0.4487806806836492,0.5970664365832616,0.5488634478181518,0.44810039029692217,0.34874333997093804,0.419726891175512,1.0,0.28888098235324006,48.35,neutral,47.3,15.45,1,good
23254,28.5720077,77.1800413,18,4,9.12,3.45,12.57,11.49,16.57,28.06,0,0.0,59.37,0.18030307523501674,0.1984469370146679,0.20856147336983577,0.8186354429128997,1.0,0.4595026040454161,0.0,0.25231105328253145,44.7,neutral,48.72,11.23,1,good
40850,28.7049577,77.1472879,37,21,31.14,8.19,39.33,0.0,13.21,13.21,0,0.0,47.46,0.6156401055721954,0.47109577221742893,0.6525634644101544,0.6526357393409418,0.47396085607161437,0.30106489826596516,0.0,0.4519820183774184,64.63,good,58.33,17.28,1,good
52930,28.7965855,77.0285568,91,5,46.35,1.14,47.49,0.0,12.43,12.43,0,0.0,40.08,0.9163429317042793,0.0655737704918033,0.7879542060726732,0.6141000938688801,0.4459752794072798,0.20288939292151945,0.0,0.42167812343942224,61.6,neutral,62.06,18.23,1,good
10602,28.4767867,77.102252,51,7,30.02,2.66,32.68,0.53,15.53,16.06,0,0.0,51.260000000000005,0.5934976226485968,0.15300546448087438,0.5422266467562635,0.7672545822834841,0.5762158477297598,0.35161597147855245,0.0,0.3572360922631932,55.17,neutral,55.3,15.31,1,good
28898,28.6151266,77.0408393,80,17,24.64,5.77,30.41,0.09,10.63,10.72,0,0.0,58.870000000000005,0.4871346243191681,0.33189531205061845,0.5045628007300482,0.5251716812410455,0.3846222844123926,0.45285114704375995,0.0,0.3245302814703829,51.9,neutral,45.7,13.42,1,good
32535,28.642076,77.1779942,23,17,19.25,22.92,42.17,1.79,14.11,15.9,0,0.0,41.93,0.3805739252493501,1.0,0.6996847519495605,0.6970999456548591,0.570475216619127,0.22749978382764743,0.0,0.575450730803714,76.95,good,67.93,21.04,1,good
18670,28.5378719,77.0531218,41,13,43.39,3.12,46.51,0.04,12.68,12.72,0,0.0,40.77,0.8578235125490545,0.1794650560828301,0.7716940434710471,0.6264512622894127,0.45638017329530167,0.21206840358380508,0.0,0.4410446569590139,63.54,neutral,62.23,18.36,1,good
36227,28.6708219,76.940532,11,16,2.3,0.0,2.3,21.53,12.0,33.53,0,0.0,64.17,0.04547117028953273,0.0,0.038161606105856984,0.592856084185564,1.0,0.5233565912613157,0.0,0.1017767066846719,29.67,neutral,39.34,7.28,1,good
37644,28.6816016,76.918014,70,3,34.85,0.6,35.45,0.0,15.22,15.22,1,0.4,48.93,0.6889870802566156,0.03451251078515963,0.5881864941098393,0.7519391334420238,0.546077534398938,0.3206201818508344,0.5475701574264207,0.2720733933905317,46.67,neutral,56.21,16.08,1,good
13743,28.5001428,77.1984651,139,6,29.22,2.26,31.48,0.0,12.01,12.01,0,0.0,56.510000000000005,0.577681563417455,0.1299971239574346,0.522316243570599,0.5933501309223853,0.4309061227418689,0.42145626999594266,0.0,0.304053351174511,49.86,neutral,47.85,13.62,1,good
11067,28.4803799,77.079734,4,5,9.31,25.82,35.13,4.25,16.11,20.36,0,0.0,44.51,0.18405938930241295,1.0,0.5828770532603287,0.7959092930191197,0.7304953088280143,0.26182130195619346,0.0,0.5340315818502854,72.82,good,68.0,20.44,1,good
59624,28.8468909,77.0899694,56,28,27.25,11.24,38.49,0.07,5.0,5.07,0,0.0,56.44,0.5387345175607683,0.6465343687086571,0.6386261821801893,0.2470233684106517,0.18190624831817448,0.42052506601571066,0.0,0.3966028692967435,59.1,neutral,44.85,14.73,1,good
10597,28.4767867,77.0920165,41,10,16.3,8.68,24.98,0.43,15.13,15.56,0,0.0,59.46,0.3222522068345146,0.4992809893586426,0.4144682263149163,0.7474927128106321,0.5582763755090325,0.46069986630571425,0.0,0.3657619102141881,56.02,neutral,49.62,13.91,1,good
41791,28.7121442,77.1247699,32,12,25.91,7.84,33.75,1.44,17.23,18.67,0,0.0,47.58,0.5122426183486057,0.4509634742594192,0.5599800895968144,0.8512425275431058,0.6698598927219561,0.3026612479463626,0.0,0.45026095479758604,64.46,good,61.27,17.15,1,good
30333,28.6259063,77.0551689,72,12,39.32,1.99,41.31,0.0,9.65,9.65,0,0.0,49.04,0.7773593112106205,0.11446649410411278,0.6854156296665009,0.4767551010325578,0.34623181386003626,0.32208350239119876,0.0,0.3538378446093046,54.83,neutral,52.33,15.62,1,good
62372,28.8684504,76.8688839,146,1,32.56,0.0,32.56,0.05,14.65,14.7,0,0.0,52.74,0.6437136107074721,0.0,0.5402356064376972,0.7237784694432094,0.5274204832893816,0.3713042842034548,0.0,0.31275932948124274,50.73,neutral,52.58,14.48,1,good
38683,28.6887881,77.0961107,4,5,1.0,0.98,1.98,29.12,13.2,42.32,0,0.0,55.7,0.019770074038927277,0.0563704342824274,0.03285216525634645,0.6521416926041205,1.0,0.41068090965325954,0.0,0.1318920282453868,32.67,neutral,47.47,8.63,1,good
48461,28.7624496,77.1370525,95,4,28.13,0.47,28.6,0.0,15.18,15.18,0,0.0,56.22,0.5561321827150243,0.02703480011504171,0.47453127592500427,0.7499629464947385,0.5446423766212798,0.41759842493498195,0.0,0.29256333161754555,48.71,neutral,50.14,13.58,1,good
35384,28.6636354,77.1636646,58,25,25.16,10.2,35.36,0.0,9.16,9.16,0,0.0,55.48,0.4974150628194103,0.5867126833477136,0.5866932138709143,0.4525468109283139,0.3286511310837235,0.4077542685725307,0.0,0.40257604343243825,59.7,neutral,48.72,15.07,1,good
47534,28.7552632,77.1882297,100,4,21.8,1.31,23.11,0.0,18.54,18.54,0,0.0,58.35,0.43098761404861463,0.07535231521426519,0.3834411813505891,0.9159626500666964,0.6651956299445669,0.4459336317620375,0.0,0.29475753204252114,48.93,neutral,51.23,13.28,1,good
17092,28.5252955,77.2332656,55,20,24.53,5.81,30.34,0.13,10.85,10.98,0,0.0,58.67999999999999,0.4849599161748861,0.3341961461029624,0.5034013605442178,0.5360407094511142,0.39395080996717075,0.45032359338313044,0.0,0.3269102465067446,52.14,neutral,46.05,13.49,1,good
4849,28.4336678,77.0183213,31,9,32.11,8.64,40.75,0.0,11.62,11.62,0,0.0,47.63,0.6348170773899549,0.49698015530629874,0.6761241081798575,0.5740823081863545,0.41691333440970163,0.3033263936465283,0.0,0.4520361003411495,64.63,good,57.03,17.22,1,good
17258,28.5270921,77.0858752,21,9,18.95,11.98,30.93,8.08,13.34,21.42,0,0.0,47.64999999999999,0.3746429030376719,0.6890997986770206,0.5131906421105028,0.6590583469196187,0.7685269899359561,0.3035924519265944,0.0,0.45863558591565556,65.29,good,58.89,16.45,1,good
36578,28.6726185,77.171853,37,18,23.03,7.89,30.92,8.82,14.23,23.05,0,0.0,46.03,0.4553048051164952,0.45383951682484913,0.5130247220839557,0.7030285064967148,0.827009669375527,0.2820417312412284,0.0,0.4198811148541348,61.42,neutral,59.79,16.17,1,good
25545,28.5899739,76.9978504,77,7,38.18,7.58,45.76,0.0,11.96,11.96,0,0.0,42.28,0.7548214268062434,0.4360080529191833,0.7592500414800067,0.5908798972382789,0.42911217551979625,0.23215580372880681,0.0,0.4823047897141675,67.66,good,61.62,18.62,1,good
40929,28.7049577,77.3090079,49,12,48.95,5.95,54.900000000000006,1.36,11.21,12.57,0,0.0,32.53,0.9677451242054902,0.34224906528616633,0.9109009457441516,0.5538263919766812,0.4509983316290835,0.10245239219651067,0.0,0.5310797313699429,72.52,good,68.9,20.9,1,good
41770,28.7121442,77.0817811,58,11,27.42,5.99,33.410000000000004,4.47,13.01,17.48,0,0.0,49.10999999999999,0.5420954301473859,0.3445498993385103,0.5543388086942096,0.6427548046045157,0.6271639488366252,0.32301470637143054,0.0,0.3897926557031861,58.42,neutral,55.86,15.65,1,good
43885,28.7283138,77.0265097,94,5,27.41,0.87,28.28,0.14,16.65,16.79,0,0.0,54.93,0.5418977294069967,0.05004314063848146,0.4692218350754937,0.8225878168074701,0.6024074771720216,0.40043766587070895,0.0,0.3108743378434936,50.54,neutral,52.54,14.07,1,good
22274,28.5648212,77.1227228,63,13,22.77,13.57,36.34,0.13,14.04,14.17,0,0.0,49.49,0.4501645858663741,0.7805579522576936,0.6029533764725404,0.6936416184971099,0.5084046427354108,0.3280698136926894,0.0,0.5036633633332238,69.79,good,58.77,17.6,1,good
42982,28.7211273,77.126817,34,8,27.96,6.92,34.88,0.57,17.39,17.96,0,0.0,47.16,0.5527712701284067,0.39804429105550776,0.5787290525966485,0.8591472753322467,0.6443858421685235,0.29707402406497135,0.0,0.4468629911101849,64.12,good,61.55,17.28,1,good
17655,28.5306854,76.9241553,83,2,32.97,0.41,33.379999999999995,0.98,13.57,14.55,0,0.0,52.07000000000001,0.6518193410634323,0.023583549036525746,0.5538410486145678,0.6704214218665087,0.5220386416231635,0.3623913318212355,0.0,0.3158400170172835,51.04,neutral,52.35,14.52,1,good
40503,28.7031611,76.9241553,83,10,21.74,5.94,27.68,0.0,15.14,15.14,1,4.54,52.64000000000001,0.42980140960627894,0.3416738567730804,0.45926663348266145,0.7479867595474533,0.5432072188436217,0.3699739928031236,1.0,0.2582401483757467,45.29,neutral,51.49,19.56,1,good
8933,28.4642103,77.0961107,22,7,12.88,5.68,18.56,11.9,14.52,26.42,0,0.0,55.02,0.2546385536213833,0.3267184354328445,0.3079475692716111,0.7173558618645325,0.9479217121432287,0.4016349281310071,0.0,0.30730589803610087,50.19,neutral,51.45,12.67,1,good
26418,28.5953638,77.3233375,32,13,31.82,17.5,49.32,2.13,9.49,11.62,0,0.0,39.06,0.6290837559186659,1.0,0.8183175709308115,0.46885035324341695,0.41691333440970163,0.1893204206381408,0.0,0.6113438737159311,80.54,good,65.13,20.68,1,good
27472,28.6043469,77.0449335,24,3,13.66,1.0,14.66,9.18,21.86,31.04,1,1.39,52.91,0.2700592113717466,0.05752085130859939,0.2432387589182015,1.0,1.0,0.3735657795840178,1.0,0.17173835616893485,36.65,neutral,56.98,14.62,1,good
28172,28.6097367,77.0162742,64,7,21.15,1.24,22.39,8.01,16.61,24.62,1,0.16,52.83,0.41813706592331185,0.07132585562266323,0.3714949394391904,0.8206116298601849,0.8833396121486106,0.37250154646375283,0.21902806297056826,0.23213868440310048,42.68,neutral,53.86,13.51,1,good
62962,28.8720436,77.102252,57,3,18.23,0.73,18.96,0.04,18.29,18.33,0,0.0,62.71,0.36040844972964425,0.04199022145527755,0.31458437033349934,0.9036114816461639,0.6576610516118615,0.5039343368164796,0.0,0.252188957048214,44.68,neutral,47.1,11.9,1,good
2962,28.4192948,77.0531218,15,5,7.3,10.2,17.5,7.66,17.33,24.99,0,0.0,57.510000000000005,0.14432154048416912,0.5867126833477136,0.2903600464576075,0.8561829949113187,0.8966148215919487,0.43475918399925506,0.0,0.3709124666874869,56.54,neutral,53.09,13.58,1,good
44167,28.7301104,77.1165816,26,10,17.29,9.46,26.75,10.63,15.16,25.79,0,0.0,47.46,0.3418245801330526,0.5441472533793502,0.4438360710137714,0.7489748530210959,0.9253179771451123,0.30106489826596516,0.0,0.42158956513226886,61.59,neutral,59.64,15.74,1,good
32757,28.6438726,77.1452408,18,14,18.6,30.76,49.36,0.09,11.2,11.29,0,0.0,39.35,0.36772337712404735,1.0,0.8189812510370003,0.5533323452398597,0.4050732827440216,0.1931782656991014,0.0,0.5577646587379819,75.19,good,70.16,23.21,1,good
52978,28.7965855,77.126817,46,7,56.88,4.06,60.940000000000005,0.0,11.61,11.61,0,0.0,27.44999999999999,1.0,0.23353465631291348,1.0,0.5735882614495332,0.4165545449652871,0.034873589059683394,0.0,0.5234390044536,71.76,good,73.15,22.33,1,good
22824,28.5684144,77.2742074,35,3,49.44,2.94,52.38,0.42,14.36,14.78,0,0.0,32.84,0.9774324604845644,0.16911130284728218,0.869089099054256,0.7094511140753916,0.530290798844698,0.10657629553753756,0.0,0.5042749933805413,69.85,good,70.35,20.65,1,good
9400,28.4678036,77.0776869,30,8,20.79,5.96,26.75,2.6,17.11,19.71,0,0.0,53.54,0.4110198392692981,0.34282427379925234,0.4438360710137714,0.84531396670125,0.7071739949410688,0.3819466154061047,0.0,0.3739469822701078,56.84,neutral,55.42,14.91,1,good
1061,28.4049218,77.0592631,10,7,1.28,10.59,11.87,7.27,20.49,27.76,0,0.0,60.37,0.025305694769826914,0.6091458153580674,0.19694707151153146,1.0,0.9959994976947778,0.4728055180487285,0.0,0.3612842985308961,55.57,neutral,53.29,13.05,1,good
31553,28.6348895,77.1165816,33,14,13.33,6.84,20.17,4.32,16.9,21.22,0,0.0,58.61,0.2635350869389006,0.3934426229508198,0.33466069354571104,0.8349389852280027,0.7613512010476651,0.44939238940289866,0.0,0.335751796870836,53.03,neutral,51.02,13.27,1,good
4042,28.4264813,77.3151492,39,2,54.41,0.98,55.38999999999999,0.94,14.27,15.21,0,0.0,29.39999999999999,1.0,0.0563704342824274,0.9190310270449644,0.705004693444,0.5457187449545234,0.060814271366142654,0.0,0.48576944711693654,68.0,good,72.66,21.23,1,good
33668,28.6510591,77.0613102,94,10,38.27,2.35,40.620000000000005,0.04,11.09,11.13,0,0.0,48.24999999999999,0.7566007334697469,0.13517400057520856,0.6739671478347439,0.5478978311348255,0.39933265163338894,0.31157420032858185,0.0,0.36809298554250874,56.25,neutral,54.27,15.98,1,good
15804,28.5163124,77.0326509,61,15,19.73,5.64,25.37,1.79,15.72,17.51,0,0.0,57.12,0.39006356078803517,0.3244176013805005,0.42093910735025725,0.7766414702830889,0.628240317169869,0.4295710475379631,0.0,0.34188621299334515,53.64,neutral,51.17,13.88,1,good
3431,28.422888,77.0387922,9,8,7.07,13.18,20.25,17.58,17.25,34.83,0,0.0,44.92,0.13977442345521585,0.7581248202473398,0.33598805375808866,0.8522306210167484,1.0,0.26727549669755163,0.0,0.44708690079657176,64.14,good,64.18,15.99,1,good
561,28.4013286,77.010133,12,17,1.15,0.0,1.15,13.06,16.96,30.02,0,0.0,68.83,0.022735585144766365,0.0,0.019080803052928492,0.8379032656489306,1.0,0.5853481705167516,0.0,0.12474264938714888,31.96,neutral,39.79,7.66,1,good
36414,28.6708219,77.3233375,16,5,31.55,1.78,33.33,16.2,13.93,30.13,1,7.649999999999999,28.89,0.6237458359281556,0.1023871153293069,0.5530114484818318,0.6882071043920757,1.0,0.05402978522445344,1.0,0.2897818255653801,48.44,neutral,66.68,25.66,1,good
40339,28.7013645,77.0756398,67,21,23.19,8.63,31.82,6.0,10.46,16.46,0,0.0,51.71999999999999,0.45846801696272355,0.49640494679321273,0.527957524473204,0.5167728867150834,0.5905674255063416,0.35773531192007596,0.0,0.38760501381653706,58.2,neutral,52.22,14.93,1,good
600,28.4013286,77.0899694,19,6,5.15,6.11,11.260000000000002,6.89,22.37,29.26,0,0.0,59.48,0.10181588130047547,0.35145240149554224,0.18682594989215204,1.0,1.0,0.46096592458578045,0.0,0.3034756933044187,49.8,neutral,54.31,12.74,1,good
4863,28.4336678,77.0469806,32,16,13.32,6.21,19.53,4.5,18.05,22.55,0,0.0,57.92,0.2633373861985113,0.3572044866264022,0.32404181184668995,0.8917543599624527,0.8090701971547997,0.4402133787406131,0.0,0.335595199700264,53.01,neutral,52.35,13.4,1,good
12487,28.4911597,77.0633573,43,3,27.19,4.41,31.6,2.77,14.16,16.93,0,0.0,51.47,0.5375483131184327,0.2536669542709233,0.5243072838891656,0.6995701793389656,0.6074305293938252,0.35440958341924794,0.0,0.36278398797841305,55.72,neutral,54.39,15.07,1,good
62220,28.8666537,77.0449335,97,0,43.94,0.0,43.94,0.1,14.62,14.72,0,0.0,41.34,0.8686970532704645,0.0,0.7290525966484156,0.7222963292327456,0.5281380621782107,0.21965106456569317,0.0,0.4028657690197108,59.73,neutral,62.4,17.77,1,good
25462,28.5881773,77.3151492,28,10,34.38,14.5,48.88,7.59,11.41,19.0,0,0.0,32.120000000000005,0.6796951454583198,0.8340523439746911,0.8110170897627346,0.5637073267131072,0.681699944387636,0.09699819745515262,0.0,0.6101824750140934,80.42,good,71.5,21.35,1,good
33790,28.6510591,77.311055,24,5,32.88,5.63,38.510000000000005,0.47,13.96,14.43,0,0.0,47.06,0.6500400343999289,0.3238423928674145,0.6389580222332838,0.6896892446025396,0.5177331682901889,0.2957437326646402,0.0,0.42332420052196135,61.77,neutral,58.52,16.94,1,good
29393,28.6187199,77.079734,33,14,27.98,12.34,40.32,4.37,13.7,18.07,0,0.0,41.61,0.5531666716091852,0.7098073051481164,0.6689895470383277,0.6768440294451856,0.6483325260570834,0.22324285134658747,0.0,0.5297517597355372,72.39,good,64.71,18.92,1,good
9689,28.4696002,77.1820884,108,4,36.85,0.98,37.83,0.0,12.23,12.23,0,0.0,49.940000000000005,0.7285272283344701,0.0563704342824274,0.6276754604280738,0.604219159132454,0.4387994905189889,0.33405612499418,0.0,0.34097771930755266,53.55,neutral,53.34,15.33,1,good
3461,28.422888,77.1002049,40,4,20.49,5.92,26.41,1.86,18.54,20.4,0,0.0,53.19,0.40508881705761984,0.34052343974690835,0.4381947901111665,0.9159626500666964,0.7319304666056724,0.3772905955049453,0.0,0.3835105764893877,57.79,neutral,56.9,15.21,1,good
45929,28.7426868,77.3131021,84,7,15.88,3.35,19.23,2.5,14.36,16.86,0,0.0,63.91,0.31394877573816515,0.19269485188380794,0.3190642110502738,0.7094511140753916,0.6049190032829234,0.5198978336204545,0.0,0.25287590451812053,44.75,neutral,43.51,11.34,1,good
29354,28.6187199,76.9998975,90,4,50.39,0.65,51.04,0.08,12.65,12.73,0,0.0,36.23,0.9962140308215455,0.037388553350589604,0.8468558154969307,0.6249691220789488,0.4567389627397162,0.1516731740087666,0.0,0.4463706543082078,64.07,good,65.42,19.26,1,good
14500,28.5055327,77.2864899,218,7,26.24,1.5,27.74,0.0,6.35,6.35,0,0.0,65.91,0.5187667427814517,0.08628127696289908,0.4602621536419446,0.31371967788152766,0.22783129720323625,0.5465036616270793,0.0,0.20540143452811013,40.01,neutral,34.97,10.47,0,bad
8657,28.4624137,77.0183213,72,16,21.68,7.98,29.66,6.28,9.8,16.08,0,0.0,54.260000000000005,0.42861520516394336,0.4590163934426231,0.4921187987390079,0.48416580208487736,0.5769334266185888,0.3915247134884897,0.0,0.3563896694924856,55.09,neutral,49.3,14.0,1,good
22352,28.5648212,77.2823957,42,11,29.34,4.14,33.48,0.0,12.4,12.4,0,0.0,54.12,0.5800539723021263,0.23813632441760144,0.5555002488800399,0.6126179536584162,0.4448989110740362,0.38966230552802583,0.0,0.34717582333847763,54.17,neutral,50.77,14.64,1,good
7024,28.4498374,77.0858752,24,8,8.53,3.8,12.329999999999998,11.65,18.12,29.77,0,0.0,57.900000000000006,0.16863873155204964,0.21857923497267764,0.20457939273270284,0.8952126871202017,1.0,0.4399473204605469,0.0,0.2684785636750615,46.31,neutral,51.33,11.76,1,good
32953,28.6456692,77.0592631,60,5,31.21,5.14,36.35,2.0,14.61,16.61,0,0.0,47.04,0.6170240107549203,0.2956571757262008,0.6031192964990876,0.7218022824959243,0.5959492671725597,0.2954776743845739,0.0,0.4117851233510583,60.62,neutral,58.83,16.63,1,good
18133,28.5342786,76.9282494,113,1,31.08,0.0,31.08,1.82,13.44,15.26,1,4.41,49.25,0.6144539011298598,0.0,0.5156794425087109,0.6639988142878317,0.5475126921765961,0.32487711433189437,1.0,0.19966916485215114,39.44,neutral,51.35,19.05,1,good
10830,28.4785833,77.0817811,19,9,7.26,40.83,48.09,0.25,10.77,11.02,0,0.0,40.89,0.14353073752261203,1.0,0.7979094076655054,0.5320883355565438,0.3953859677448289,0.21366475326420253,0.0,0.4938896985415063,68.81,good,71.36,24.37,1,good
39348,28.694178,76.9958034,54,2,29.21,2.24,31.450000000000003,11.0,12.5,23.5,0,0.0,45.05,0.5774838626770658,0.12884670693126263,0.5218184834909575,0.6175584210266293,0.8431551943741815,0.2690048755179822,0.0,0.3430978614186463,53.76,neutral,57.51,15.05,1,good
50355,28.7768226,77.1165816,53,2,45.39,1.53,46.92,0.34,12.3,12.64,0,0.0,40.44,0.8973636606269091,0.08800690250215706,0.7784967645594825,0.6076774862902032,0.4535098577399853,0.2076784419627119,0.0,0.42165193399758116,61.6,neutral,61.74,18.12,1,good
17817,28.5306854,77.2557836,81,26,24.74,5.43,30.17,0.26,10.93,11.19,0,0.0,58.64,0.48911163172306077,0.31233822260569466,0.5005807200929153,0.5399930833456846,0.4014853882998762,0.4497914768229981,0.0,0.32213153095631175,51.67,neutral,46.04,13.42,1,good
49778,28.7732294,76.9098256,111,0,41.94,0.0,41.94,0.17,15.54,15.71,0,0.0,42.35,0.82915690519261,0.0,0.6958685913389747,0.7677486290203054,0.5636582171752507,0.23308700770903867,0.0,0.39691258987295447,59.13,neutral,62.26,17.52,1,good
32076,28.6384827,77.2127947,47,21,18.86,9.77,28.63,0.07,13.75,13.82,0,0.0,57.55,0.37286359637416844,0.561978717285016,0.47502903600464585,0.6793142631292921,0.4958470121809016,0.4352913005593875,0.0,0.39247277790201174,58.69,neutral,50.49,14.63,1,good
4412,28.4300745,77.0981578,23,6,25.28,5.23,30.51,0.36,22.06,22.42,0,0.0,47.06999999999999,0.49978747170408155,0.3008340523439748,0.5062220009955203,1.0,0.8044059343774106,0.2958767618046732,0.0,0.42645190426716806,62.08,neutral,64.9,17.32,1,good
19745,28.5450583,77.3049137,16,18,6.15,13.25,19.4,7.9,15.78,23.68,0,0.0,56.92,0.12158595533940275,0.7621512798389418,0.32188485150157625,0.7796057507040167,0.8496134043736433,0.4269104647373007,0.0,0.40796084428724544,60.23,neutral,53.21,14.13,1,good
28794,28.61333,77.3151492,57,12,27.19,3.43,30.62,7.54,15.12,22.66,0,0.0,46.72,0.5375483131184327,0.1972965199884959,0.5080471212875395,0.7469986660738107,0.8130168810433597,0.29122074190351394,0.0,0.3679593161777991,56.24,neutral,58.71,15.5,1,good
5544,28.4390576,76.9794266,89,11,27.83,4.66,32.489999999999995,5.2,12.73,17.93,0,0.0,49.58,0.5502011605033461,0.26804716709807314,0.5390741662518667,0.6289214959735192,0.6433094738352797,0.3292670759529875,0.0,0.36544884737293826,55.99,neutral,54.8,15.16,1,good
31090,28.6312962,77.1431937,88,12,36.25,2.75,39.0,0.04,11.64,11.68,0,0.0,49.32,0.7166651839111138,0.15818234109864832,0.6470881035340967,0.5750704016599971,0.41906607107618893,0.32580831831212625,0.0,0.36596284063237905,56.04,neutral,53.9,15.76,1,good
27662,28.6061435,76.9466732,78,0,53.63,0.0,53.63,0.1,12.85,12.95,0,0.0,33.42,1.0,0.0,0.8898291023726566,0.6348500568153749,0.46463233051683617,0.11429198565945874,0.0,0.44601283671946784,64.03,good,67.82,19.98,1,good
13080,28.4947529,77.3028666,17,12,16.26,10.46,26.72,16.35,10.83,27.18,0,0.0,46.1,0.3214614038729575,0.6016681046879496,0.4433383109341298,0.5350526159774716,0.9751897099187341,0.2829729352214603,0.0,0.40591969783844867,60.03,neutral,57.3,15.07,1,good
50083,28.775026,77.0469806,47,10,16.52,11.74,28.26,7.89,16.92,24.81,0,0.0,46.93,0.3266016231230786,0.6752947943629568,0.4688899950223993,0.8359270787016454,0.8901566115924868,0.29401435384420954,0.0,0.4716233005923468,66.59,good,62.32,16.84,1,good
46159,28.7444834,77.2967254,74,10,49.45,3.75,53.2,0.0,10.0,10.0,0,0.0,36.8,0.9776301612249538,0.2157031924072477,0.8826945412311268,0.4940467368213034,0.3587894444145453,0.15925583499065468,0.0,0.47350885139638277,66.78,good,63.69,19.48,1,good
32477,28.642076,77.0592631,60,5,28.6,2.85,31.450000000000003,2.67,13.5,16.17,0,0.0,52.38,0.5654241175133201,0.16393442622950827,0.5218184834909575,0.6669630947087596,0.5801625316183199,0.3665152351622623,0.0,0.33511927286728194,52.96,neutral,52.63,14.53,1,good
46860,28.7498733,77.2701132,73,6,20.35,2.94,23.290000000000003,2.37,16.03,18.4,0,0.0,58.31,0.4023210066921701,0.16911130284728218,0.3864277418284388,0.7919569191245494,0.6601725777227633,0.44540151520190496,0.0,0.2972184319447011,49.18,neutral,49.58,13.01,1,good
51184,28.7840091,76.8647897,164,0,29.63,0.0,29.63,0.32,15.48,15.8,0,0.0,54.57,0.5857872937734152,0.0,0.49162103865936624,0.7647843485993777,0.5668873221749816,0.39564861682951646,0.0,0.2991060840249945,49.37,neutral,51.65,13.94,1,good
4383,28.4300745,77.0387922,64,8,21.72,3.15,24.87,4.21,17.4,21.61,0,0.0,53.52,0.42940600812550045,0.18119068162208807,0.41264310602289705,0.8596413220690678,0.7753439893798324,0.3816805571260385,0.0,0.3325183591870392,52.7,neutral,54.77,14.19,1,good
482,28.4013286,76.848413,123,1,33.6,0.0,33.6,0.11,13.71,13.82,0,0.0,52.580000000000005,0.6642744877079565,0.0,0.5574912891986064,0.677338076182007,0.4958470121809016,0.3691758179629248,0.0,0.31129323108690343,50.58,neutral,51.96,14.46,1,good
46546,28.7480767,77.1145345,51,5,42.81,5.2,48.010000000000005,0.12,11.74,11.86,0,0.0,40.13,0.8463568696064767,0.29910842680471683,0.7965820474531278,0.5800108690282102,0.4255242810756507,0.20355453862168513,0.0,0.46890234073419257,66.32,good,62.62,18.82,1,good
27258,28.6025503,77.0940636,57,10,31.12,3.92,35.04,0.09,11.96,12.05,0,0.0,52.91,0.6152447040914168,0.2254817371297096,0.5813837730214038,0.5908798972382789,0.43234128051952714,0.3735657795840178,0.0,0.3524865451172239,54.7,neutral,51.39,14.92,1,good
44926,28.7355003,77.2087006,48,13,28.81,4.16,32.97,2.73,10.41,13.14,0,0.0,53.89,0.5695758330614948,0.23928674144377346,0.5470383275261325,0.5143026530309769,0.47144932996071254,0.386602635307264,0.0,0.3309414143730748,52.54,neutral,49.22,14.13,1,good
37262,28.6780084,77.1104403,34,10,26.36,6.47,32.83,10.34,13.27,23.61,1,0.66,42.900000000000006,0.521139151666123,0.372159907966638,0.5447154471544716,0.6556000197618695,0.8471018782627414,0.24040361041086056,0.9034907597535942,0.3178845028706211,51.24,neutral,60.75,17.11,1,good
29362,28.6187199,77.0162742,61,7,23.42,4.08,27.5,7.62,12.87,20.49,0,0.0,52.010000000000005,0.4630151339916769,0.2346850733390855,0.45628007300481177,0.6358381502890175,0.7351595716054032,0.3615931569810367,0.0,0.3277616982256452,52.23,neutral,52.51,13.94,1,good
